ip,datetime,gmt,request,status,size,referer,browser,country,detected
114.122.73.71,24-Jul 2019 8:10:53,+0700],-,408.0,-,,,Indonesia,AMAN
182.0.135.34,25-Jul 2019 0:05:03,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0251__24-07-19_08.57_Undangan_dr_MAN_1.pdf HTTP/1.1,200.0,266089,http://universitas.com/bkd_baru/bidang_pengabdian/edit/OTQ0OQ,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,23-Jul 2019 13:15:21,+0700],GET /bkd_baru/bidang_pendidikan/do_hapus/ODQ0Nw HTTP/1.1,307.0,-,http://universitas.com/bkd_baru/Bidang_pendidikan,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,24-Jul 2019 14:48:34,+0700],GET /bkd_baru/bidang_pengabdian/tambah HTTP/1.1,200.0,26369,http://universitas.com/bkd_baru/bidang_pengabdian,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,23-Jul 2019 13:27:32,+0700],GET /bkd_baru/assets/js/jquery-ui.js HTTP/1.1,200.0,469345,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 9:06:28,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0197__17-07-19_04.14_DHMD_PELT_6B.pdf HTTP/1.1,206.0,152226,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0197,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 15:17:06,+0700],GET /bkd_baru/Atur_kelompok HTTP/1.1,200.0,150718,http://universitas.com/bkd_baru/Atur_kelompok,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,23-Jul 2019 16:00:33,+0700],GET /bkd_baru/assets/css/datepicker.css HTTP/1.1,200.0,33704,http://universitas.com/bkd_baru/bidang_pengabdian,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:39:23,+0700],GET /bkd_baru/kinerja_dosen/rekap_kinerja/D0014 HTTP/1.1,200.0,35994,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/8676/D0014,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 7:37:58,+0700],GET /bkd_baru/assets/css/ace.css HTTP/1.1,200.0,484853,http://universitas.com/bkd_baru/login,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 13:02:03,+0700],GET /bkd_baru/assets/js/jquery.js HTTP/1.1,304.0,-,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 10:08:28,+0700],GET /bkd_baru/bidang_pendidikan/edit/ODk4MQ HTTP/1.1,200.0,29158,http://universitas.com/bkd_baru/Bidang_pendidikan,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
118.97.191.179,24-Jul 2019 18:23:07,+0700],GET /bkd_baru/assets/images/logo/31-05-2019_LOGO_IAIN_SYEKH_NURJATI_CIREBON.jpg HTTP/1.1,304.0,-,http://universitas.com/bkd_baru/kesimpulan_dosen,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
116.206.15.34,24-Jul 2019 13:05:41,+0700],GET /bkd_baru/bidang_penunjang HTTP/1.1,200.0,23564,http://universitas.com/bkd_baru/bidang_pengabdian,Mozilla/5.0 (Windows NT 6.1; rv:54.0) Gecko/20100101 Firefox/54.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 7:22:57,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0266__17-07-19_08.34_SK_Mengajar_dan_Jadwal_opt_compressed_2.pdf HTTP/1.1,206.0,65536,http://universitas.com/bkd_baru/Bidang_pendidikan,Mozilla/5.0 (Windows NT 6.3; rv:56.0) Gecko/20100101 Firefox/56.0,Indonesia,AMAN
114.124.212.113,23-Jul 2019 22:11:55,+0700],GET /bkd_baru/assets/js/preloader.js HTTP/1.1,304.0,-,http://universitas.com/bkd_baru/dosen/input_dosen/,Mozilla/5.0 (Windows NT 6.1; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:58:59,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0222__10-07-19_10.10_skpenel.pdf HTTP/1.1,200.0,3107060,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0222,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 11:34:22,+0700],GET /bkd_baru/Atur_kelompok/get_autocomplete?term=muhama HTTP/1.1,200.0,111,http://universitas.com/bkd_baru/Atur_kelompok,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
182.253.162.52,23-Jul 2019 20:22:34,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0282__23-07-19_15.22_Und_BIC_II_2017.pdf HTTP/1.1,200.0,244100,http://universitas.com/bkd_baru/kewajiban_khusus_profesor,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
36.72.191.197,24-Jul 2019 19:55:09,+0700],GET /bkd_baru/bidang_pendidikan HTTP/1.1,200.0,30758,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:12:19,+0700],GET /bkd/index.php HTTP/1.1,302.0,Mozilla/5.0 (Windows NT 6.1; rv:50.0) Gecko/20100101 Firefox/50.0,,,Indonesia,AMAN
180.178.99.174,25-Jul 2019 7:31:26,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0297__18-07-19_04.59_SK_mengajar.pdf HTTP/1.1,206.0,775346,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/8981/D0297,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 10:06:41,+0700],GET /bkd/index.php HTTP/1.1,302.0,Mozilla/5.0 (Windows NT 6.3; rv:50.0) Gecko/20100101 Firefox/50.0,,,Indonesia,AMAN
180.178.99.174,25-Jul 2019 9:05:49,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0197__17-07-19_04.11_DHMD_PELT_6A.pdf HTTP/1.1,206.0,253572,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0197,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 12:03:36,+0700],GET /bkd_baru/bidang_pendidikan HTTP/1.1,200.0,26345,http://universitas.com/bkd_baru/dosen/input_dosen/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:24:36,+0700],GET /bkd_baru//kinerja_dosen/beri_nilai/9492/D0010 HTTP/1.1,200.0,21197,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0010,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 9:16:12,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0019__23-07-19_14.12_SK._Rektor_Pejabat_Kaprod_MPI_Pascasarjana.pdf HTTP/1.1,200.0,614327,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0019,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 12:22:20,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0145__23-07-19_07.22_RPS_SPI_Modern_VII.pdf HTTP/1.1,200.0,8321404,http://universitas.com/bkd_baru/Bidang_pendidikan,Mozilla/5.0 (Windows NT 6.1; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 17:09:18,+0700],GET /bkd_baru/assets/css/style_preloader.css HTTP/1.1,200.0,1892,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
118.97.191.179,24-Jul 2019 18:06:40,+0700],GET /bkd_baru/assets/js/ace/ace.sidebar.js HTTP/1.1,304.0,-,http://universitas.com/bkd_baru/kesimpulan_dosen,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 10:14:10,+0700],POST /bkd_baru/bidang_pendidikan/do_tambah HTTP/1.1,303.0,-,http://universitas.com/bkd_baru/bidang_pendidikan/edit/ODk5MA,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
118.97.191.179,24-Jul 2019 18:12:32,+0700],GET /bkd_baru/assets/js/ace-extra.js HTTP/1.1,304.0,-,http://universitas.com/bkd_baru/bidang_pengabdian,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 13:09:54,+0700],GET /bkd_baru/assets/file/Pendidikan-min.pdf HTTP/1.1,206.0,12132,http://universitas.com/bkd_baru/bidang_penelitian/edit/OTE4MA,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,23-Jul 2019 11:25:20,+0700],POST /bkd_baru/Atur_kelompok/do_tambah HTTP/1.1,303.0,-,http://universitas.com/bkd_baru/Atur_kelompok,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,23-Jul 2019 11:26:45,+0700],GET /bkd_baru/assets/js/date-time/moment.js HTTP/1.1,200.0,96381,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 13:30:28,+0700],GET /bkd_baru/bidang_penelitian HTTP/1.1,200.0,23667,http://universitas.com/bkd_baru/bidang_penelitian/edit/OTE4MA,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:08:17,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0295__24-07-19_16.35_DHMD_MK_INTRODUCTION_TO_TRANSLATION_STUDIES_SEM_4.pdf HTTP/1.1,206.0,2631354,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/9203/D0295,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:35:17,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0294__23-07-19_02.34_RPS_ELT_Media_2019-Genap.pdf HTTP/1.1,200.0,1468568,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0294,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:11:43,+0700],GET /favicon.ico HTTP/1.1,200.0,11364,-,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 14:15:52,+0700],GET /bkd_baru/assets/css/ace.css HTTP/1.1,200.0,484853,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 14:08:08,+0700],POST /bkd_baru/bidang_pendidikan/do_tambah HTTP/1.1,303.0,-,http://universitas.com/bkd_baru/bidang_pendidikan/tambah,Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 16:18:01,+0700],GET /bkd_baru//kinerja_dosen/beri_nilai/8502/D0196 HTTP/1.1,200.0,21461,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0196,Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,23-Jul 2019 14:18:14,+0700],GET /bkd_baru/assets/css/bootstrap.css HTTP/1.1,200.0,134938,http://universitas.com/bkd_baru/login,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 10:49:27,+0700],GET /bkd/index.php?open=Admin-Hasil-Penilaian HTTP/1.1,302.0,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,,,Indonesia,AMAN
180.178.99.174,24-Jul 2019 8:16:20,+0700],GET /bkd_baru/assets/js/jquery.js HTTP/1.1,200.0,247351,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 6.1; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 11:13:54,+0700],GET /bkd_baru/assets/js/ace/ace.js HTTP/1.1,200.0,18153,http://universitas.com/bkd_baru/bidang_pendidikan,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 9:42:50,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0155__23-07-19_10.42_RPS_Kajian_Kurikulum_OKE1.pdf HTTP/1.1,200.0,207320,http://universitas.com/bkd_baru/bidang_pendidikan,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 10:47:10,+0700],GET /bkd_baru/assets/images/scan_sertifikat/D0223_09-02-17_07.43.IJAZAHNURS2.jpg HTTP/1.1,404.0,1130,http://universitas.com/bkd_baru/dosen/input_dosen/,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,26-Jul 2019 14:14:57,+0700],GET /bkd_baru//assets/css/font-awesome.css HTTP/1.1,200.0,26651,http://universitas.com/bkd_baru/login/getlogin,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 16:23:23,+0700],POST /bkd_baru/Atur_kelompok/do_tambah HTTP/1.1,303.0,-,http://universitas.com/bkd_baru/Atur_kelompok,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
114.124.245.232,27-Jul 2019 7:06:16,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0053__13-07-19_06.14_6._DHD,,,,,Indonesia,AMAN
119.235.27.30,23-Jul 2019 22:01:27,+0700],POST /bkd_baru/bidang_pendidikan/do_tambah HTTP/1.1,303.0,-,http://universitas.com/bkd_baru/bidang_pendidikan/tambah,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:48:24,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0194__19-07-19_07.36_JADWAL_GENAP.pdf HTTP/1.1,304.0,-,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0194,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:08:17,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0295__24-07-19_16.35_DHMD_MK_INTRODUCTION_TO_TRANSLATION_STUDIES_SEM_4.pdf HTTP/1.1,206.0,275005,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/9203/D0295,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0,Indonesia,AMAN
180.178.99.174,26-Jul 2019 13:54:36,+0700],GET /bkd_baru/assets/js/jquery.js HTTP/1.1,200.0,247351,http://universitas.com/bkd_baru/login/,Mozilla/5.0 (Windows NT 6.1; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 12:02:36,+0700],GET /bkd_baru/login HTTP/1.1,200.0,5331,http://universitas.com/bkd_baru/login,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0,Indonesia,AMAN
114.124.140.22,24-Jul 2019 13:13:25,+0700],GET /bkd_baru/assets/js/ace/elements.aside.js HTTP/1.1,200.0,8405,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:48:26,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0266__24-07-19_02.21_RPS_Grammar_Genap_2019.pdf HTTP/1.1,206.0,182139,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0266,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
36.71.249.200,27-Jul 2019 5:50:42,+0700],GET /bkd_baru/assets/css/bootstrap.css HTTP/1.1,200.0,134938,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 11:34:20,+0700],GET /bkd_baru/Atur_kelompok/get_autocomplete?term=muh HTTP/1.1,200.0,327,http://universitas.com/bkd_baru/Atur_kelompok,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
140.213.49.180,23-Jul 2019 19:05:34,+0700],POST /bkd_baru/login/getlogin HTTP/1.1,303.0,-,http://universitas.com/bkd_baru/login,Mozilla/5.0 (Windows NT 6.1; rv:60.0) Gecko/20100101 Firefox/60.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 9:44:09,+0700],GET /bkd_baru//assets/fonts/glyphicons-halflings-regular.woff HTTP/1.1,200.0,23320,http://universitas.com/bkd_baru//assets/css/bootstrap.css,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
114.125.251.239,25-Jul 2019 21:51:36,+0700],GET /bkd_baru/assets/js/sweetalert/dist/sweetalert.css HTTP/1.1,304.0,-,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0047,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 15:17:05,+0700],GET /bkd_baru/assets/css/ace-rtl.css HTTP/1.1,200.0,152201,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
140.213.49.180,23-Jul 2019 19:12:23,+0700],GET /bkd_baru/bidang_penunjang HTTP/1.1,200.0,32689,http://universitas.com/bkd_baru/bidang_penunjang/edit/OTUyOQ,Mozilla/5.0 (Windows NT 6.1; rv:60.0) Gecko/20100101 Firefox/60.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 12:23:41,+0700],GET /bkd_baru/assets/css/ace.css HTTP/1.1,200.0,484853,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 6.1; rv:48.0) Gecko/20100101 Firefox/48.0,Indonesia,AMAN
116.206.14.7,23-Jul 2019 15:04:58,+0700],GET /bkd_baru/assets/css/bootstrap.css HTTP/1.1,200.0,134938,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20100101 Firefox/12.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 14:39:03,+0700],GET /bkd_baru/home HTTP/1.1,200.0,15917,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
103.103.146.58,25-Jul 2019 21:28:44,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0015__11-07-19_09.21_Nilai_ES_IV_A.pdf HTTP/1.1,206.0,1366932,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0015,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 11:53:08,+0700],GET /bkd_baru/Atur_kelompok HTTP/1.1,200.0,70489,http://universitas.com/bkd_baru/Atur_kelompok,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
114.124.246.159,26-Jul 2019 11:36:39,+0700],GET /bkd_baru/assets/css/font-awesome.css HTTP/1.1,200.0,26651,http://universitas.com/bkd_baru/,Mozilla/5.0 (Linux; Android 5.0.2; SM-A300H) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
103.108.128.50,23-Jul 2019 17:58:20,+0700],GET /bkd_baru/bidang_pendidikan/edit/ODQwMw HTTP/1.1,307.0,Mozilla/5.0 (Windows NT 6.1; rv:61.0) Gecko/20100101 Firefox/61.0,,,Indonesia,AMAN
180.178.99.174,24-Jul 2019 13:38:56,+0700],POST /bkd_baru/login/getlogin HTTP/1.1,303.0,-,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
118.97.191.179,24-Jul 2019 21:01:43,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0074__24-07-19_16.00_JADWAL_ISTIQOMAH001.pdf HTTP/1.1,206.0,47361,http://universitas.com/bkd_baru/bidang_pengabdian/edit/OTYyNg,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 13:39:20,+0700],POST /bkd_baru/bidang_pengabdian/do_tambah HTTP/1.1,303.0,-,http://universitas.com/bkd_baru/bidang_pengabdian/edit/OTQyMQ,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 8:45:15,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0269__19-07-19_11.51_RPS_Praktikum_Qiroah.pdf HTTP/1.1,206.0,65536,http://universitas.com/bkd_baru/bidang_pendidikan,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:16:00,+0700],GET /bkd_baru/kinerja_dosen/rekap_kinerja/D0012 HTTP/1.1,200.0,36445,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/9474/D0012,Mozilla/5.0 (Windows NT 6.1; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 7:45:41,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0296__18-07-19_07.18_DHMD_Vocab_2B.pdf HTTP/1.1,206.0,65239,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/9023/D0296,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0,Indonesia,AMAN
182.0.228.108,24-Jul 2019 4:13:21,+0700],GET /bkd_baru/assets/js/ace/elements.wizard.js HTTP/1.1,200.0,1190,http://universitas.com/bkd_baru/hasil_penilaian_dosen,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 13:32:52,+0700],GET /bkd_baru/assets/css/font-awesome.css HTTP/1.1,200.0,26651,http://universitas.com/bkd_baru/login,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:53.0) Gecko/20100101 Firefox/53.0,Indonesia,AMAN
114.5.219.81,24-Jul 2019 23:08:24,+0700],GET /bkd_baru/bidang_penunjang HTTP/1.1,200.0,23699,http://universitas.com/bkd_baru/kesimpulan_dosen,Mozilla/5.0 (Windows NT 5.1; rv:52.0) Gecko/20100101 Firefox/52.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 9:20:23,+0700],GET /favicon.ico HTTP/1.1,200.0,11364,-,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
114.5.216.210,24-Jul 2019 22:02:43,+0700],GET /bkd/index.php HTTP/1.1,302.0,Mozilla/5.0 (Windows NT 5.1; rv:52.0) Gecko/20100101 Firefox/52.0,,,Indonesia,AMAN
180.178.99.174,25-Jul 2019 7:42:43,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0296__18-07-19_07.09_RPS_Vocab_for_Academic_Purposes_2019_fix.pdf HTTP/1.1,206.0,36641,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/9017/D0296,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0,Indonesia,AMAN
114.124.228.1,25-Jul 2019 13:40:43,+0700],GET /bkd_baru/assets/css/font-awesome.css HTTP/1.1,200.0,26651,http://universitas.com/bkd_baru/,Mozilla/5.0 (Linux; Android 4.2.2; Lenovo A526 Build/JDQ39) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,23-Jul 2019 13:29:11,+0700],GET /bkd_baru/kesimpulan_dosen HTTP/1.1,200.0,20708,http://universitas.com/bkd_baru/bidang_pengabdian,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 9:05:05,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0197__17-07-19_04.09_SK_MENGAJAR_1819-2.pdf HTTP/1.1,206.0,764653,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0197,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
116.206.15.17,23-Jul 2019 9:32:29,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0115__19-07-19_08.56_SK_Penelitian.pdf HTTP/1.1,206.0,639750,http://universitas.com/bkd_baru/bidang_penelitian/edit/OTIyNg,Mozilla/5.0 (Windows NT 6.1; rv:54.0) Gecko/20100101 Firefox/54.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 13:07:06,+0700],POST /bkd_baru/bidang_pendidikan/do_tambah HTTP/1.1,303.0,-,http://universitas.com/bkd_baru/bidang_pendidikan/edit/ODQ1Nw,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,23-Jul 2019 15:51:21,+0700],GET /bkd_baru/Atur_kelompok HTTP/1.1,200.0,180602,http://universitas.com/bkd_baru/Atur_kelompok,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
