ip,datetime,gmt,request,status,size,referer,browser,country,detected
180.178.99.174,25-Jul 2019 8:47:39,+0700],GET /bkd_baru/kinerja_dosen/rekap_kinerja/D0051 HTTP/1.1,200.0,26971,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/8717/D0051,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 7:52:58,+0700],GET /favicon.ico HTTP/1.1,200.0,11364,-,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 12:54:46,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0232__23-07-19_09.42_ST_youngentrepreneur.pdf HTTP/1.1,200.0,704556,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0232,Mozilla/5.0 (Windows NT 6.1; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
207.180.211.248,27-Jul 2019 7:34:12,+0700],GET /phpadmin/index.php HTTP/1.1,404.0,1059,-,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:45.0) Gecko/20100101 Firefox/45.0,Germany,BAHAYA
112.215.151.34,24-Jul 2019 20:03:40,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0159__24-07-19_15.01_5-RPS_PAI_PSIKOLOGI_PENDIDIKAN.pdf HTTP/1.1,200.0,386462,http://universitas.com/bkd_baru/bidang_pendidikan/edit/OTM3OA,Mozilla/5.0 (Windows NT 6.1; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
207.180.211.248,27-Jul 2019 7:33:46,+0700],POST /xun.php HTTP/1.1,404.0,1059,-,Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),Germany,BAHAYA
180.178.99.174,23-Jul 2019 9:35:27,+0700],GET /bkd_baru/home HTTP/1.1,200.0,18810,-,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:53.0) Gecko/20100101 Firefox/53.0,Indonesia,AMAN
207.180.211.248,27-Jul 2019 7:31:49,+0700],POST /x.php HTTP/1.1,404.0,1059,-,Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),Germany,BAHAYA
141.0.9.103,23-Jul 2019 23:12:26,+0700],GET /bkd_baru/assets/js/jquery.mobile.custom.js HTTP/1.1,200.0,24145,http://universitas.com/bkd_baru/,Mozilla/5.0 (Linux; U; Android 7.1.2; Redmi 5 Build/N2G47H; wv) AppleWebKit/537.36 (KHTML,Singapore,DICURIGAI
180.178.99.174,24-Jul 2019 13:37:35,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0101__19-07-19_17.50_Materi_ceramah.pdf HTTP/1.1,206.0,2989,http://universitas.com/bkd_baru/bidang_pengabdian,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
182.0.233.174,24-Jul 2019 11:18:12,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0058__19-07-19_10.59_Absen_MHS_Dosen_MBS.pdf HTTP/1.1,206.0,65536,http://universitas.com/bkd_baru/Bidang_pendidikan,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:28:55,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0295__19-07-19_07.21_RPS_INTRODUCTION_TO_TRANSLATION_STUDIES_2019_FEB.pdf HTTP/1.1,206.0,462830,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/9203/D0295,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 10:06:35,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0240__19-07-19_18.04_Nilai_Ilmu_LUGHAH_C.pdf HTTP/1.1,206.0,65536,http://universitas.com/bkd_baru/bidang_pendidikan/edit/ODk3OQ,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
114.4.78.162,24-Jul 2019 17:39:26,+0700],GET /bkd_baru/assets/css/font-awesome.css HTTP/1.1,200.0,26651,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:05:12,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0295__24-07-19_15.04_NILAI_MK_INTRODUCTION_TO_TRANSLATION_STUDIES_4A,,,,,Indonesia,AMAN
116.206.14.7,23-Jul 2019 15:13:42,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0127__15-07-19_06.03_Undangan_Khutbah_jumat.pdf HTTP/1.1,206.0,334348,-,Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20100101 Firefox/12.0,Indonesia,AMAN
114.4.78.162,24-Jul 2019 17:36:20,+0700],GET /bkd_baru/undefined HTTP/1.1,404.0,1130,http://universitas.com/bkd_baru/kesimpulan_dosen,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
114.122.73.71,24-Jul 2019 8:19:28,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0147__24-07-19_03.19_Surat_Undangan_Workshop_Pembekalan_Penelitian_Peserta.pdf HTTP/1.1,200.0,399300,http://universitas.com/bkd_baru/bidang_penunjang,Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-J700F Build/MMB29K) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
207.180.211.248,27-Jul 2019 7:30:11,+0700],POST /qq.php HTTP/1.1,404.0,1059,-,Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),Germany,BAHAYA
36.71.249.200,27-Jul 2019 6:41:58,+0700],GET /bkd_baru/kinerja_dosen/rekap_kinerja/D0045 HTTP/1.1,200.0,26626,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/9548/D0045,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
114.5.216.210,24-Jul 2019 22:02:45,+0700],GET /bkd_baru/assets/js/jquery.js HTTP/1.1,304.0,-,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 5.1; rv:52.0) Gecko/20100101 Firefox/52.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 9:15:20,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0297__24-07-19_04.15_TEFL_A.pdf HTTP/1.1,200.0,267089,http://universitas.com/bkd_baru/bidang_pendidikan/edit/ODk4MQ,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,24-Jul 2019 16:14:27,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0272__23-07-19_08.12_SK_Mengajar_Smstr_Genap.pdf HTTP/1.1,206.0,934561,http://universitas.com/bkd_baru/bidang_pendidikan/edit/OTUwMg,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0,Indonesia,AMAN
114.124.244.248,27-Jul 2019 7:54:50,+0700],POST /bkd_baru/kinerja_dosen/do_penilaian/D0102 HTTP/1.1,303.0,-,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/8533/D0102,Mozilla/5.0 (Linux; Android 7.1.1; SAMSUNG SM-J250F Build/NMF26X) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.180,18-Jul 2019 9:05:27,+0700],GET /bkd_baru/assets/css/datepicker.css HTTP/1.1,200.0,33704,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",Indonesia,BAHAYA
180.178.99.174,25-Jul 2019 16:28:49,+0700],GET /bkd_baru//assets/css/font-awesome.css HTTP/1.1,200.0,26651,http://universitas.com/bkd_baru/login/getlogin,Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,24-Jul 2019 13:32:42,+0700],GET /bkd_baru/assets/css/ace-fonts.css HTTP/1.1,200.0,452,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
114.122.73.71,24-Jul 2019 8:00:49,+0700],GET /bkd_baru/assets/file/Pendidikan-min.pdf HTTP/1.1,200.0,174981,http://universitas.com/bkd_baru/bidang_pengabdian/edit/ODkyMA,Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-J700F Build/MMB29K) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,23-Jul 2019 13:31:03,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0135__23-07-19_08.30_Undangan_Kontrak_Penelitian_2019.pdf HTTP/1.1,206.0,47143,http://universitas.com/bkd_baru/bidang_penelitian/edit/OTE4MA,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
182.1.67.23,23-Jul 2019 10:40:40,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0273__23-07-19_05.39_RPS.pdf HTTP/1.1,206.0,65536,http://universitas.com/bkd_baru/Bidang_pendidikan,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:44.0) Gecko/20100101 Firefox/44.0,Indonesia,AMAN
180.178.99.168,18-Jul 2019 10:32:19,+0700],GET /bkd_baru/assets/js/ace/ace.ajax-content.js?__sbCache=0.8520376058296653 HTTP/1.1,200.0,12018,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
140.213.37.245,24-Jul 2019 17:24:40,+0700],GET /bkd_baru/home HTTP/1.1,200.0,18804,http://universitas.com/bkd_baru/,Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-G532G Build/MMB29T) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 14:58:23,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0100__24-07-19_11.48_Undangan_WORKSHOP_DPL_KKn_1.pdf HTTP/1.1,200.0,276288,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0100,Mozilla/5.0 (Windows NT 6.1; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 16:24:35,+0700],GET /bkd_baru/kinerja_dosen/rekap_kinerja/D0204 HTTP/1.1,200.0,28268,http://universitas.com/bkd_baru/kinerja_dosen,Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,24-Jul 2019 9:42:55,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0155__23-07-19_10.42_RPS_KPT_MPS_oke.pdf HTTP/1.1,200.0,253449,http://universitas.com/bkd_baru/bidang_pendidikan,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
36.71.235.52,18-Jul 2019 11:53:36,+0700],GET /bkd_baru/login HTTP/1.1,200.0,5777,http://universitas.com/bkd_baru/bidang_penelitian,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",Indonesia,BAHAYA
36.80.89.195,24-Jul 2019 23:07:59,+0700],GET /bkd_baru/assets/css/bootstrap.css HTTP/1.1,304.0,-,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 7:21:31,+0700],POST /bkd_baru/kinerja_dosen/do_penilaian/D0290 HTTP/1.1,303.0,-,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/9238/D0290,Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
182.0.233.174,24-Jul 2019 11:05:12,+0700],GET /bkd_baru/bidang_pengabdian HTTP/1.1,200.0,26266,http://universitas.com/bkd_baru/bidang_penelitian,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
140.213.22.150,24-Jul 2019 19:40:38,+0700],GET /bkd_baru/bidang_pendidikan HTTP/1.1,200.0,26405,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 9:21:15,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0004__09-07-19_14.11_Septi_Publikasi_Jurnal_Nasional_bagi_Guru.pdf HTTP/1.1,206.0,1044308,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0004,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
114.4.78.162,24-Jul 2019 21:58:50,+0700],GET /bkd_baru/undefined HTTP/1.1,404.0,1130,http://universitas.com/bkd_baru/kesimpulan_dosen,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.180,18-Jul 2019 10:00:14,+0700],GET /bkd_baru/assets/images/logo/17-07-2019_manimu.php HTTP/1.1,304.0,-,http://universitas.com/bkd_baru/Bidang_pendidikan,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.174,24-Jul 2019 8:37:59,+0700],GET /bkd_baru/assets/css/ace-fonts.css HTTP/1.1,200.0,452,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 6.1; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
140.213.37.245,24-Jul 2019 17:31:57,+0700],GET /bkd_baru/login HTTP/1.1,200.0,5198,http://universitas.com/bkd_baru/bidang_pengabdian/edit/OTQzOQ,Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-G532G Build/MMB29T) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 9:14:32,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0019__17-07-19_01.10_DHDM_Quantitative_TBI.pdf HTTP/1.1,200.0,1026699,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0019,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 7:59:00,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0295__24-07-19_17.05_NILAI_MK_INDONESIA_TO_ENGLISH_TRANSLATION_6.pdf HTTP/1.1,206.0,61418,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/9215/D0295,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 8:09:30,+0700],POST /bkd_baru/kinerja_dosen/do_penilaian/D0284 HTTP/1.1,303.0,-,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/9571/D0284,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,23-Jul 2019 15:10:59,+0700],GET /bkd_baru/Atur_kelompok/get_autocomplete?term=syat HTTP/1.1,200.0,158,http://universitas.com/bkd_baru/Atur_kelompok,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,23-Jul 2019 11:26:48,+0700],GET /bkd_baru/assets/js/ace/ace.sidebar.js HTTP/1.1,200.0,17494,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,25-Jul 2019 9:13:17,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0059__19-07-19_10.04_DHMDN_MSI_ok.pdf HTTP/1.1,206.0,1474548,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0059,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 9:15:00,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0019__23-07-19_14.10_DHDM_Micro_Teaching.pdf HTTP/1.1,200.0,554925,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0019,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 11:16:31,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0121__23-07-19_10.31_RPS_KPT_MORFOLOGI_TATI_S.U..pdf HTTP/1.1,200.0,296567,http://universitas.com/bkd_baru/bidang_pendidikan,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
36.71.233.144,17-Jul 2019 22:10:43,+0700],GET /bkd/index.php?open=Login HTTP/1.1,302.0,-,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",Indonesia,BAHAYA
180.178.99.174,25-Jul 2019 14:42:53,+0700],GET /bkd_baru//assets/images/ok_3.png HTTP/1.1,200.0,90162,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0001,Mozilla/5.0 (Windows NT 6.1; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.180,18-Jul 2019 11:14:06,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0200__18-07-19_05.10_SK_Mengajar_2018_2019_Genap.pdf HTTP/1.1,206.0,1175723,http://universitas.com/bkd_baru/bidang_pendidikan/edit/ODk4OA,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.174,25-Jul 2019 8:57:25,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0222__10-07-19_10.01_nilaiSpeak2D.pdf HTTP/1.1,206.0,977322,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0222,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 15:17:05,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0116__23-07-19_04.01_BUKTI_PELAKSANAAN_PENELITIAN.pdf HTTP/1.1,200.0,69549,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0116,Mozilla/5.0 (Windows NT 6.1; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 15:01:03,+0700],POST /bkd_baru/bidang_penunjang/do_tambah HTTP/1.1,303.0,-,http://universitas.com/bkd_baru/bidang_penunjang/tambah,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:53.0) Gecko/20100101 Firefox/53.0,Indonesia,AMAN
114.4.78.162,24-Jul 2019 18:42:23,+0700],GET /bkd_baru/kewajiban_khusus_profesor/tambah HTTP/1.1,200.0,26413,http://universitas.com/bkd_baru/kewajiban_khusus_profesor/tambah,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
114.122.105.106,18-Jul 2019 9:57:31,+0700],GET /bkd_baru/assets/fonts/OpenSans-400.woff HTTP/1.1,200.0,21956,http://universitas.com/bkd_baru/assets/css/ace-fonts.css,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 11:29:20,+0700],GET /bkd_baru/assets/images/logo/17-07-2019_manimu.php HTTP/1.1,200.0,2029,http://universitas.com/bkd_baru/bidang_penunjang/edit/ODYxNA,Mozilla/5.0 (Windows NT 5.1; rv:52.0) Gecko/20100101 Firefox/52.0,Indonesia,BAHAYA
180.178.99.174,24-Jul 2019 16:54:37,+0700],GET /bkd_baru/assets/js/jquery.js HTTP/1.1,200.0,247351,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
180.178.99.180,18-Jul 2019 10:03:04,+0700],GET /bkd_baru/assets/images/logo/17-07-2019_manimu.php HTTP/1.1,200.0,2029,http://universitas.com/bkd_baru/bidang_pendidikan,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,Indonesia,BAHAYA
180.178.99.174,25-Jul 2019 8:36:18,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0294__23-07-19_02.38_SK_MENGAJAR_1819-2.pdf HTTP/1.1,206.0,220839,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0294,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
182.1.82.6,23-Jul 2019 10:46:37,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0273__23-07-19_05.45_RPS.pdf HTTP/1.1,206.0,65536,http://universitas.com/bkd_baru/Bidang_pendidikan,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:44.0) Gecko/20100101 Firefox/44.0,Indonesia,AMAN
116.206.15.34,24-Jul 2019 13:02:18,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0115__23-07-19_04.30_SK_MENGAJAR_GENAP_2019.pdf HTTP/1.1,200.0,2361876,http://universitas.com/bkd_baru/bidang_pendidikan/edit/OTQ4OQ,Mozilla/5.0 (Windows NT 6.1; rv:54.0) Gecko/20100101 Firefox/54.0,Indonesia,AMAN
180.178.99.174,23-Jul 2019 14:30:43,+0700],GET /bkd_baru/assets/css/style_preloader.css HTTP/1.1,200.0,1892,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.1; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
140.213.22.150,24-Jul 2019 20:57:10,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0110__24-07-19_15.53_Sertifikat_olimpiade_IPS.pdf HTTP/1.1,200.0,430345,http://universitas.com/bkd_baru/bidang_penunjang,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
192.168.137.71,23-Jul 2019 13:46:41,+0700],GET / HTTP/1.1,302.0,Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 7 MIUI/V10.3.6.0.PFGMIXM),,,private range,DICURIGAI
180.178.99.174,23-Jul 2019 12:13:39,+0700],GET /bkd_baru/home HTTP/1.1,200.0,18804,-,Mozilla/5.0 (Windows NT 6.1; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
66.102.6.145,25-Jul 2019 10:49:19,+0700],GET /bkd_baru/assets/css/ace.css HTTP/1.1,200.0,484853,http://universitas.com/bkd_baru/,Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML,United States,DICURIGAI
64.233.173.168,24-Jul 2019 20:46:20,+0700],GET /bkd_baru/login HTTP/1.1,200.0,5198,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Linux; Android 7.1.1; CPH1801) AppleWebKit/537.36 (KHTML,United States,DICURIGAI
180.178.99.174,24-Jul 2019 9:42:15,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0236__15-07-19_04.26_RPS_STUDI_HADIS.pdf HTTP/1.1,304.0,-,http://universitas.com/bkd_baru/bidang_pendidikan,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.174,24-Jul 2019 10:47:12,+0700],GET /bkd_baru/assets/images/scan_sertifikat/D0223_09-02-17_07.43.ijazahnurS1.jpg HTTP/1.1,404.0,1130,http://universitas.com/bkd_baru/dosen/input_dosen/,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
118.97.191.179,24-Jul 2019 13:43:53,+0700],GET /bkd_baru/assets/js/sweetalert/dist/sweetalert.min.js HTTP/1.1,200.0,16977,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
114.124.140.212,18-Jul 2019 2:00:57,+0700],GET /bkd_baru/assets/js/jquery-ui.js HTTP/1.1,200.0,469345,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.59 Safari/537.36",Indonesia,BAHAYA
180.178.99.174,25-Jul 2019 8:48:50,+0700],GET /bkd_baru/kinerja_dosen HTTP/1.1,200.0,22898,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.1; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
180.178.99.174,24-Jul 2019 16:37:23,+0700],GET /bkd_baru/assets/js/sweetalert/dist/sweetalert.css HTTP/1.1,200.0,22879,http://universitas.com/bkd_baru/bidang_pengabdian,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:69.0) Gecko/20100101 Firefox/69.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 7:36:51,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0297__18-07-19_05.12_DHMD_Vocab.pdf HTTP/1.1,206.0,143620,http://universitas.com/bkd_baru//kinerja_dosen/beri_nilai/8989/D0297,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0,Indonesia,AMAN
180.178.99.174,25-Jul 2019 9:37:59,+0700],GET /bkd_baru//kinerja_dosen/beri_nilai/9616/D0188 HTTP/1.1,200.0,21162,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0188,Mozilla/5.0 (Windows NT 6.1; rv:50.0) Gecko/20100101 Firefox/50.0,Indonesia,AMAN
182.0.164.216,23-Jul 2019 14:45:50,+0700],GET /bkd_baru/kesimpulan_dosen HTTP/1.1,200.0,20707,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML,Indonesia,AMAN
180.178.99.180,18-Jul 2019 9:06:52,+0700],GET /bkd_baru/assets/images/scan_sertifikat/D0154_05-07-2019_SertDosen_EdyChandra.jpg HTTP/1.1,200.0,285895,http://universitas.com/bkd_baru/dosen/input_dosen/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/17.17134",Indonesia,BAHAYA
180.178.99.174,25-Jul 2019 8:57:09,+0700],GET /bkd_baru/assets/images/scan_kinerja/D0222__10-07-19_10.01_rpsSpeaking.pdf HTTP/1.1,206.0,4514196,http://universitas.com/bkd_baru/kinerja_dosen/rekap_kinerja/D0222,Mozilla/5.0 (Windows NT 6.3; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,AMAN
