ip,datetime,gmt,request,status,size,referer,browser,country,detected
180.178.99.180,18-Jul 2019 8:51:26,+0700],GET /bkd_baru/assets/css/ace-rtl.css HTTP/1.1,200,152201,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:27,+0700],GET /bkd_baru/assets/fonts/OpenSans-400.woff HTTP/1.1,200,21956,http://universitas.com/bkd_baru/assets/css/ace-fonts.css,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:27,+0700],GET /bkd_baru/assets/fonts/fontawesome-webfont.woff?v=4.2.0 HTTP/1.1,200,65452,http://universitas.com/bkd_baru/assets/css/font-awesome.css,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:27,+0700],GET /bkd_baru/assets/fonts/OpenSans-300.woff HTTP/1.1,200,22656,http://universitas.com/bkd_baru/assets/css/ace-fonts.css,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:27,+0700],GET /bkd_baru/assets/js/jquery.js HTTP/1.1,200,247351,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:28,+0700],GET /favicon.ico HTTP/1.1,200,11364,-,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:28,+0700],GET /bkd_baru/assets/css/images/pattern.jpg HTTP/1.1,200,7080,http://universitas.com/bkd_baru/assets/css/ace.css,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
116.206.15.16,18-Jul 2019 8:51:37,+0700],POST /bkd_baru/bidang_pengabdian/do_tambah HTTP/1.1,303,-,http://universitas.com/bkd_baru/bidang_pengabdian/edit/ODcxNQ,"Mozilla/5.0 (Linux; Android 8.1.0; CPH1909 Build/O11019) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Mobile Safari/537.36",Indonesia,AMAN
64.233.173.163,18-Jul 2019 8:51:37,+0700],GET /bkd_baru/bidang_pengabdian HTTP/1.1,200,32502,http://universitas.com/bkd_baru/bidang_pengabdian/edit/ODcxNQ,"Mozilla/5.0 (Linux; Android 8.1.0; CPH1909 Build/O11019) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Mobile Safari/537.36",United States,BAHAYA
180.178.99.180,18-Jul 2019 8:51:56,+0700],POST /bkd_baru/login/getlogin HTTP/1.1,303,-,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:56,+0700],GET /bkd_baru/home HTTP/1.1,200,20461,http://universitas.com/bkd_baru/,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:56,+0700],GET /bkd_baru/assets/css/style_preloader.css HTTP/1.1,200,1892,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:56,+0700],GET /bkd_baru/assets/css/datepicker.css HTTP/1.1,200,33704,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:57,+0700],GET /bkd_baru/assets/js/ace-extra.js HTTP/1.1,200,14674,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:57,+0700],GET /bkd_baru/assets/css/jquery-ui.css HTTP/1.1,200,18202,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:57,+0700],GET /bkd_baru/assets/js/dataTables/jquery.dataTables.bootstrap.js HTTP/1.1,200,7426,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:57,+0700],GET /bkd_baru/assets/js/date-time/moment.js HTTP/1.1,200,96381,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:57,+0700],GET /bkd_baru/assets/js/dataTables/jquery.dataTables.js HTTP/1.1,200,434944,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:57,+0700],GET /bkd_baru/assets/js/bootstrap.js HTTP/1.1,200,67155,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:57,+0700],GET /bkd_baru/assets/js/jquery-ui.js HTTP/1.1,200,469345,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:57,+0700],GET /bkd_baru/assets/js/ace/elements.scroller.js HTTP/1.1,200,18920,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:57,+0700],GET /bkd_baru/assets/js/jquery-ui.custom.js HTTP/1.1,200,187224,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:57,+0700],GET /bkd_baru/assets/js/ace/elements.fileinput.js HTTP/1.1,200,19591,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:57,+0700],GET /bkd_baru/assets/js/ace/elements.treeview.js HTTP/1.1,200,1736,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:57,+0700],GET /bkd_baru/assets/js/ace/elements.wizard.js HTTP/1.1,200,1190,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:57,+0700],GET /bkd_baru/assets/js/ace/elements.aside.js HTTP/1.1,200,8405,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:57,+0700],GET /bkd_baru/assets/js/ace/ace.js HTTP/1.1,200,18153,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:57,+0700],GET /bkd_baru/assets/js/ace/ace.ajax-content.js HTTP/1.1,200,12018,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:58,+0700],GET /bkd_baru/assets/js/ace/ace.touch-drag.js HTTP/1.1,200,3198,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:58,+0700],GET /bkd_baru/assets/js/ace/ace.sidebar-scroll-1.js HTTP/1.1,200,15710,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:58,+0700],GET /bkd_baru/assets/js/ace/ace.sidebar.js HTTP/1.1,200,17494,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:58,+0700],GET /bkd_baru/assets/js/ace/ace.submenu-hover.js HTTP/1.1,200,15434,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:58,+0700],GET /bkd_baru/assets/js/preloader.js HTTP/1.1,200,144,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:58,+0700],GET /bkd_baru/assets/js/sweetalert/dist/sweetalert.css HTTP/1.1,200,22879,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:58,+0700],GET /bkd_baru/assets/js/sweetalert/dist/sweetalert.min.js HTTP/1.1,200,16977,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:58,+0700],GET /bkd_baru/assets/avatars/icon-user.png HTTP/1.1,200,1483,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:51:58,+0700],GET /bkd_baru/assets/images/logo/17-07-2019_manimu.php HTTP/1.1,200,2029,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
64.233.173.166,18-Jul 2019 8:52:11,+0700],GET /bkd_baru/bidang_pengabdian HTTP/1.1,200,32440,http://universitas.com/bkd_baru/bidang_pengabdian,"Mozilla/5.0 (Linux; Android 8.1.0; CPH1909 Build/O11019) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Mobile Safari/537.36",United States,BAHAYA
180.178.99.180,18-Jul 2019 8:52:22,+0700],GET /bkd_baru/bidang_penelitian HTTP/1.1,200,22939,http://universitas.com/bkd_baru/home,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:52:24,+0700],GET /bkd_baru/assets/fonts/glyphicons-halflings-regular.woff HTTP/1.1,200,23320,http://universitas.com/bkd_baru/assets/css/bootstrap.css,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
64.233.173.163,18-Jul 2019 8:52:39,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0127__18-07-19_03.51_sk_lp2m_pengabdian_18-Jul-2019_08-20-201.pdf HTTP/1.1,200,718028,http://universitas.com/bkd_baru/bidang_pengabdian,"Mozilla/5.0 (Linux; Android 8.1.0; CPH1909 Build/O11019) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Mobile Safari/537.36",United States,BAHAYA
180.178.99.180,18-Jul 2019 8:52:50,+0700],GET /bkd_baru/bidang_penelitian/tambah HTTP/1.1,200,28028,http://universitas.com/bkd_baru/bidang_penelitian,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0,Indonesia,BAHAYA
64.233.173.163,18-Jul 2019 8:53:11,+0700],GET /bkd_baru/assets/images/scan_kinerja/ HTTP/1.1,200,131,http://universitas.com/bkd_baru/bidang_pengabdian,"Mozilla/5.0 (Linux; Android 8.1.0; CPH1909 Build/O11019) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Mobile Safari/537.36",United States,BAHAYA
64.233.173.168,18-Jul 2019 8:53:28,+0700],GET /bkd_baru/bidang_pengabdian/edit/ODcxNQ HTTP/1.1,200,30339,http://universitas.com/bkd_baru/bidang_pengabdian,"Mozilla/5.0 (Linux; Android 8.1.0; CPH1909 Build/O11019) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Mobile Safari/537.36",United States,BAHAYA
64.233.173.168,18-Jul 2019 8:53:28,+0700],GET /bkd_baru/assets/images/scan_penugasan/D0127__18-07-19_03.51_sk_lp2m_pengabdian_18-Jul-2019_08-20-201.pdf HTTP/1.1,200,718028,http://universitas.com/bkd_baru/bidang_pengabdian/edit/ODcxNQ,"Mozilla/5.0 (Linux; Android 8.1.0; CPH1909 Build/O11019) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Mobile Safari/537.36",United States,BAHAYA
116.206.15.16,18-Jul 2019 8:54:12,+0700],POST /bkd_baru/bidang_pengabdian/do_tambah HTTP/1.1,303,-,http://universitas.com/bkd_baru/bidang_pengabdian/edit/ODcxNQ,"Mozilla/5.0 (Linux; Android 8.1.0; CPH1909 Build/O11019) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Mobile Safari/537.36",Indonesia,AMAN
116.206.15.16,18-Jul 2019 8:54:27,+0700],POST /bkd_baru/bidang_pengabdian/do_tambah HTTP/1.1,303,-,http://universitas.com/bkd_baru/bidang_pengabdian/edit/ODcxNQ,"Mozilla/5.0 (Linux; Android 8.1.0; CPH1909 Build/O11019) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Mobile Safari/537.36",Indonesia,AMAN
180.178.99.180,18-Jul 2019 8:55:58,+0700],GET /bkd_baru/bidang_pendidikan HTTP/1.1,200,22950,http://universitas.com/bkd_baru/dosen/input_dosen/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:55:59,+0700],GET /bkd_baru/assets/fonts/glyphicons-halflings-regular.woff HTTP/1.1,200,23320,http://universitas.com/bkd_baru/assets/css/bootstrap.css,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:56:07,+0700],GET /bkd_baru/bidang_pendidikan/tambah HTTP/1.1,200,28027,http://universitas.com/bkd_baru/bidang_pendidikan,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 8:56:07,+0700],GET /bkd_baru/assets/file/Pendidikan-min.pdf HTTP/1.1,200,174981,http://universitas.com/bkd_baru/bidang_pendidikan/tambah,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:19,+0700],GET /bkd/index.php HTTP/1.1,302,-,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:19,+0700],GET /bkd_baru/ HTTP/1.1,200,5777,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:19,+0700],GET /bkd_baru/assets/css/bootstrap.css HTTP/1.1,200,134938,http://universitas.com/bkd_baru/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:19,+0700],GET /bkd_baru/assets/css/font-awesome.css HTTP/1.1,200,26651,http://universitas.com/bkd_baru/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:19,+0700],GET /bkd_baru/assets/css/ace.css HTTP/1.1,200,484853,http://universitas.com/bkd_baru/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:19,+0700],GET /bkd_baru/assets/css/ace-fonts.css HTTP/1.1,200,452,http://universitas.com/bkd_baru/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:19,+0700],GET /bkd_baru/assets/css/ace-rtl.css HTTP/1.1,200,152201,http://universitas.com/bkd_baru/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:21,+0700],GET /bkd_baru/assets/js/jquery.js HTTP/1.1,200,247351,http://universitas.com/bkd_baru/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:21,+0700],GET /bkd_baru/assets/fonts/fontawesome-webfont.woff?v=4.2.0 HTTP/1.1,200,65452,http://universitas.com/bkd_baru/assets/css/font-awesome.css,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:21,+0700],GET /bkd_baru/assets/fonts/OpenSans-400.woff HTTP/1.1,200,21956,http://universitas.com/bkd_baru/assets/css/ace-fonts.css,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:21,+0700],GET /bkd_baru/assets/fonts/OpenSans-300.woff HTTP/1.1,200,22656,http://universitas.com/bkd_baru/assets/css/ace-fonts.css,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:22,+0700],GET /bkd_baru/assets/css/images/pattern.jpg HTTP/1.1,200,7080,http://universitas.com/bkd_baru/assets/css/ace.css,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:23,+0700],GET /favicon.ico HTTP/1.1,200,11364,http://universitas.com/bkd_baru/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:40,+0700],POST /bkd_baru/login/getlogin HTTP/1.1,303,-,http://universitas.com/bkd_baru/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:40,+0700],GET /bkd_baru/home HTTP/1.1,200,20463,http://universitas.com/bkd_baru/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:40,+0700],GET /bkd_baru/assets/css/style_preloader.css HTTP/1.1,200,1892,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:40,+0700],GET /bkd_baru/assets/css/datepicker.css HTTP/1.1,200,33704,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:40,+0700],GET /bkd_baru/assets/js/ace-extra.js HTTP/1.1,200,14674,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:40,+0700],GET /bkd_baru/assets/css/jquery-ui.css HTTP/1.1,200,18202,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:40,+0700],GET /bkd_baru/assets/js/sweetalert/dist/sweetalert.css HTTP/1.1,200,22879,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:40,+0700],GET /bkd_baru/assets/js/dataTables/jquery.dataTables.js HTTP/1.1,200,434944,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:40,+0700],GET /bkd_baru/assets/js/dataTables/jquery.dataTables.bootstrap.js HTTP/1.1,200,7426,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:40,+0700],GET /bkd_baru/assets/js/date-time/moment.js HTTP/1.1,200,96381,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:40,+0700],GET /bkd_baru/assets/avatars/icon-user.png HTTP/1.1,200,1483,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:40,+0700],GET /bkd_baru/assets/images/logo/17-07-2019_manimu.php HTTP/1.1,200,2029,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:40,+0700],GET /bkd_baru/assets/js/bootstrap.js HTTP/1.1,200,67155,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:40,+0700],GET /bkd_baru/assets/js/jquery-ui.js HTTP/1.1,200,469345,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:41,+0700],GET /bkd_baru/assets/js/jquery-ui.custom.js HTTP/1.1,200,187224,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:44,+0700],GET /bkd_baru/assets/js/ace/elements.scroller.js HTTP/1.1,200,18920,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:44,+0700],GET /bkd_baru/assets/js/ace/elements.fileinput.js HTTP/1.1,200,19591,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:44,+0700],GET /bkd_baru/assets/js/ace/elements.treeview.js HTTP/1.1,200,1736,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:44,+0700],GET /bkd_baru/assets/js/ace/elements.wizard.js HTTP/1.1,200,1190,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:44,+0700],GET /bkd_baru/assets/js/ace/elements.aside.js HTTP/1.1,200,8405,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:44,+0700],GET /bkd_baru/assets/js/ace/ace.js HTTP/1.1,200,18153,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
180.178.99.180,18-Jul 2019 9:00:44,+0700],GET /bkd_baru/assets/js/ace/ace.ajax-content.js HTTP/1.1,200,12018,http://universitas.com/bkd_baru/home,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36",Indonesia,BAHAYA
